,id_client,amount,total_purchase,recency
32610,b0A355683A5,1,0.0,1745
32611,b0A3599A9,1,4200.0,1905
32612,b0A389A68A,2,11200.0,1156
32613,b0A42896A6,1,34726.0,1652
32614,b0A49046200,1,34580.0,2065
32615,b0A4b3A9633,1,0.0,1864
32616,b0A52355600,1,0.0,62
32617,b0A52403A9A,1,0.0,1395
32618,b0A590A9605,1,0.0,239
32619,b0A60322A38,1,0.0,1191
32620,b0A629A3A68,2,0.0,517
32621,b0A65b2b8A,1,0.0,1910
32622,b0A6A68b35,2,49410.0,1843
32623,b0A84b48682,1,0.0,15
32624,b0A85A6609,1,29089.0,2094
32625,b0A88688A53,1,5605.0,1462
32626,b0A8A43A44,1,0.0,366
32627,b0A8AAb9Ab2,1,0.0,275
32628,b0A92A46653,1,0.0,1804
32629,b0A95348A33,1,17300.0,133
32630,b0A959A6638,1,0.0,134
32631,b0A969A0A3b,2,0.0,813
32632,b0A96Ab3604,1,0.0,15
32633,b0A984389A5,2,0.0,615
32634,b0A99558434,2,0.0,271
32635,b0A9A32669,1,0.0,784
32636,b0AA09809b2,1,17900.0,1947
32637,b0AA454AA08,1,5200.0,1622
32638,b0AA9323648,1,0.0,1724
32639,b0AA9b46A0b,1,38900.0,1723
32640,b0AAbA8630,1,0.0,1743
32641,b0Ab43b608,1,0.0,14
32642,b0Ab58b2600,1,0.0,239
32643,b0Ab8364A34,2,0.0,1381
32644,b0Ab8A3600,1,0.0,1457
32645,b0Ab9A30600,1,0.0,239
32646,b0Abb0096A6,1,0.0,22
32647,b0Abbb6640,2,12699.0,533
32648,b0b020632A5,1,32864.0,1371
32649,b0b0502605,2,26000.0,533
32650,b0b0526bAb2,1,0.0,107
32651,b0b0532695,1,31400.0,1608
32652,b0b0Ab83A0,1,0.0,1843
32653,b0b20b8b89,1,1500.0,65
32654,b0b248A834,1,20900.0,868
32655,b0b26840696,1,0.0,41
32656,b0b28806665,1,0.0,62
32657,b0b2A920500,2,4350.0,2063
32658,b0b329b3A04,1,0.0,366
32659,b0b32b84638,1,0.0,15
32660,b0b3392363A,1,0.0,15
32661,b0b35Ab9646,1,0.0,15
32662,b0b3680903,1,39980.0,805
32663,b0b3940b43,1,31576.0,238
32664,b0b44092949,1,0.0,274
32665,b0b442b039A,2,4200.0,50
32666,b0b48582690,1,0.0,239
32667,b0b4944A658,1,0.0,105
32668,b0b4995b9b2,1,0.0,1638
32669,b0b49A320,1,12000.0,890
32670,b0b4bA9463b,1,0.0,15
32671,b0b50530A9b,1,0.0,274
32672,b0b52060953,2,0.0,525
32673,b0b522668A,1,13566.0,629
32674,b0b538A43A5,1,5310.0,1602
32675,b0b5394b625,1,0.0,105
32676,b0b5489bbA,1,15900.0,1835
32677,b0b59303622,1,0.0,41
32678,b0b5A24684,2,0.0,93
32679,b0b5A63582,1,41789.55,62
32680,b0b5bA05A65,1,0.0,251
32681,b0b6604b52,1,0.0,458
32682,b0b6825b6b,1,0.0,230
32683,b0b6b50538b,1,6900.0,504
32684,b0b82b3b02,1,5220.0,1926
32685,b0b8898bA00,3,0.0,28
32686,b0b90489b4,2,0.0,952
32687,b0b93050A20,1,38100.0,2071
32688,b0b99288004,1,3780.0,2025
32689,b0b9b6685,1,24500.0,168
32690,b0bA399450,1,0.0,294
32691,b0bA3bA954,1,0.0,286
32692,b0bA606439A,6,75357.69,1870
32693,b0bAA543682,1,0.0,482
32694,b0bb0436b3,1,0.0,273
32695,b0bb5A2509A,1,0.0,1112
32696,b0bb862666,1,0.0,282
32697,b20020A8A20,2,43000.0,1806
32698,b200289AA68,1,5900.0,1458
32699,b200305b90,1,8300.0,1910
32700,b202330385,1,0.0,962
32701,b202Ab80A04,1,5900.0,1814
32702,b2035b5b649,1,0.0,257
32703,b203625b6A5,1,0.0,929
32704,b2036A682b2,1,0.0,1784
32705,b2036b3b900,1,38900.0,1540
32706,b20403949A5,1,0.0,1
32707,b2040505849,1,0.0,1548
32708,b204223969,1,0.0,1084
32709,b204382684,2,24840.0,100
32710,b20444A605,2,39380.0,1552
32711,b205049b68b,1,0.0,1630
32712,b2058005953,1,0.0,983
32713,b2059b463A,1,0.0,121
32714,b205AA9A204,1,0.0,1372
32715,b206220bb,1,41979.0,518
32716,b2063b3682,2,23299.92,1552
32717,b206609bA6,1,0.0,2091
32718,b206A626904,2,24500.0,90
32719,b2083492668,1,0.0,1521
32720,b208b2936,1,0.0,1191
32721,b20924A698b,1,35444.5,1791
32722,b209634940,1,0.0,953
32723,b20968024A5,3,5220.0,271
32724,b209A06Ab,1,0.0,114
32725,b20A295AA04,2,0.0,252
32726,b20b432968b,1,0.0,2064
32727,b20bA8066b,1,0.0,1156
32728,b20bb93b58,1,0.0,1689
32729,b2200030A34,1,9500.0,883
32730,b2202A06bA5,2,14000.0,975
32731,b2204028800,6,0.0,133
32732,b22204906A0,1,0.0,415
32733,b2226A896A,1,0.0,734
32734,b2230509420,1,0.0,1372
32735,b2239b00b34,1,24500.0,224
32736,b2240440,1,0.0,964
32737,b22420b8A0,1,0.0,1451
32738,b2255A96204,1,0.0,1479
32739,b2255Ab00b8,1,0.0,485
32740,b225b98880,1,0.0,1090
32741,b225bbb963,1,0.0,743
32742,b2264683368,1,0.0,1206
32743,b229564603,1,7191.0,156
32744,b2296bb998,1,0.0,1729
32745,b229A28A020,1,4500.0,596
32746,b229A460AA0,1,5277.5,34
32747,b229A524A00,3,64400.0,1541
32748,b22A0b02A00,3,2250.0,42
32749,b22AAb8682,1,32500.0,854
32750,b22b0640853,1,24010.0,279
32751,b22b295b02,1,15900.0,2023
32752,b22b9b96600,1,5500.0,546
32753,b22bA589bb,4,0.0,791
32754,b2300540A00,1,0.0,345
32755,b2304056b0,1,0.0,961
32756,b2304b36b5,1,6030.0,890
32757,b2306092A68,1,15215.0,488
32758,b2308A263A,1,0.0,83
32759,b2308A5908,1,0.0,236
32760,b232092350,1,37390.65,224
32761,b2324A660A,1,28192.5,983
32762,b2325526A00,1,0.0,1693
32763,b2326A90A49,2,32900.0,1542
32764,b232A440A63,1,0.0,847
32765,b23320b640,1,29250.0,1589
32766,b2336463Ab2,1,35140.5,2051
32767,b23365956b2,1,0.0,1987
32768,b23385394,1,19855.0,482
32769,b2338b3623,6,0.0,1485
32770,b233940339A,2,40150.0,1668
32771,b234054685,1,34230.0,467
32772,b234345655,1,27885.0,1353
32773,b23442b0A59,1,0.0,89
32774,b234822b63,1,0.0,2038
32775,b234A068049,1,0.0,1374
32776,b234bb59604,1,0.0,614
32777,b235293b05,1,20900.0,481
32778,b235345b80,1,12000.0,1517
32779,b23553b426,2,38255.0,1636
32780,b235549602,1,0.0,12
32781,b23564A6b3,1,35800.0,1598
32782,b2358b00A00,1,0.0,737
32783,b235A3A4b,2,0.0,737
32784,b2383640A82,2,33900.0,1486
32785,b23884bA6b2,2,30000.0,963
32786,b239254AA9A,1,0.0,586
32787,b2393A6408,2,0.0,247
32788,b239A634A53,1,0.0,279
32789,b239b368b3,1,0.0,897
32790,b23A2068A68,1,0.0,406
32791,b23A20Ab09A,1,0.0,422
32792,b23A52543A,1,6030.0,1087
32793,b23bb4b0A06,1,0.0,1504
32794,b240344630,1,31400.0,1735
32795,b240363856,1,20900.0,650
32796,b2403b365b,1,1970.0,1646
32797,b240b980AA5,1,0.0,1532
32798,b2420b4b38,1,28336.0,571
32799,b242828b6b2,2,0.0,79
32800,b2428899b9A,1,11494.8,769
32801,b24352b5A53,1,4882.5,803
32802,b2436bA8b0,1,0.0,2039
32803,b244A003A00,1,4275.0,422
32804,b2460bAb68b,1,0.0,120
32805,b2468A22020,1,2737.0,1215
32806,b24805b2A53,1,0.0,1944
32807,b248869b4,1,4800.0,1837
32808,b24898b86b,1,9100.0,1430
32809,b248b36b83,1,0.0,1869
32810,b24949b2949,1,1500.0,359
32811,b2496800A34,1,0.0,980
32812,b249A508bA,1,0.0,91
32813,b24A20388b2,2,17050.16,1926
32814,b24A52b429A,2,9150.0,988
32815,b24A96A960,1,0.0,583
32816,b24b2b66220,2,0.0,1531
32817,b24b620609,1,0.0,624
32818,b2503466A0,1,25096.5,1160
32819,b2504256b6,1,30620.0,1948
32820,b25046562b,1,0.0,576
32821,b2508566bb2,1,4600.0,1013
32822,b2509066234,3,44902.49,561
32823,b250A090A44,1,0.0,1920
32824,b250A936A9A,2,38100.0,524
32825,b252034984,1,0.0,1059
32826,b25230932,1,0.0,1372
32827,b2528346AA5,1,0.0,366
32828,b252A5b06b2,1,29095.5,455
32829,b252b064604,1,2850.0,1125
32830,b2532A06620,3,42050.0,86
32831,b2534A8662,1,0.0,1471
32832,b2538A2b2b,1,0.0,623
32833,b254268966,1,0.0,890
32834,b254bb9626,1,0.0,34
32835,b25530b906,1,32880.0,71
32836,b2559A44620,1,0.0,1521
32837,b2559b56A53,1,0.0,587
32838,b2569263320,1,0.0,1220
32839,b256A8b49A5,1,3780.0,1868
32840,b25886A6A,1,1500.0,135
32841,b258A0A659,1,32500.0,1373
32842,b2590424A9A,3,0.0,982
32843,b259923954,1,0.0,338
32844,b25998865b,2,21362.65,2032
32845,b25998bb66,1,0.0,1896
32846,b259b32A80,1,0.0,562
32847,b25A2393A,1,6200.0,1625
32848,b25A2b3926,1,0.0,470
32849,b25A5A0642,1,0.0,1119
32850,b25b8360600,1,0.0,1605
32851,b25b9A29A20,1,0.0,275
32852,b25bb223668,1,3510.0,1872
32853,b26028b20,1,24500.0,66
32854,b26048595b2,2,0.0,93
32855,b2605464920,1,38900.0,1498
32856,b26240b88,1,2975.0,1864
32857,b2626992453,2,4882.5,114
32858,b262b38bA20,1,4400.0,909
32859,b2632996b4,1,14320.0,531
32860,b26339A3920,2,390.0,1819
32861,b26420Abb53,1,17955.0,1573
32862,b265043b82,1,0.0,2079
32863,b265962990,2,0.0,22
32864,b2663030A04,1,0.0,282
32865,b2663A46A53,1,0.0,29
32866,b26693A4953,2,25400.0,1779
32867,b2685492968,2,0.0,590
32868,b26882205b8,1,12825.0,177
32869,b268bb4680,1,4600.0,1659
32870,b26960292A,1,0.0,91
32871,b269b229A9A,1,4882.5,848
32872,b269b8A4A9A,1,0.0,882
32873,b269bb4A968,2,42265.0,1507
32874,b26A809632,1,26000.0,923
32875,b26A85b4249,2,36972.0,531
32876,b26b5322Ab2,1,0.0,1680
32877,b26b8933849,1,0.0,2052
32878,b28082b6320,1,0.0,1594
32879,b280b423604,2,21600.0,133
32880,b2823bAb25,1,35191.2,169
32881,b282580499A,1,7110.0,804
32882,b283266984,1,0.0,1191
32883,b283A6b650,1,0.0,2091
32884,b283b32b05,2,18810.0,581
32885,b28464Ab9b,1,0.0,91
32886,b2848430044,1,24500.0,83
32887,b284932686,1,0.0,191
32888,b284935600,2,0.0,1934
32889,b284b6AA8,1,30000.0,50
32890,b28593A900,1,0.0,1713
32891,b285Ab6b29A,1,0.0,93
32892,b286205960,1,0.0,1695
32893,b2880b5b29,1,41200.0,154
32894,b288Ab632,1,0.0,412
32895,b288b222449,1,39980.0,940
32896,b289b00bA68,1,0.0,92
32897,b28A029bA34,1,0.0,2025
32898,b28A454309,1,0.0,1421
32899,b28A4b99A34,1,0.0,595
32900,b28A8A0bAb2,1,0.0,573
32901,b28b042bAA5,2,0.0,1676
32902,b28b584b43,1,20900.0,1006
32903,b2909234649,1,0.0,461
32904,b2909bA6A2,1,31400.0,1591
32905,b290b44632,1,0.0,1757
32906,b2925AA60,1,39980.0,1121
32907,b292653405,1,0.0,68
32908,b292665AA04,1,5605.0,1484
32909,b293346603,1,5000.0,117
32910,b2942b5b93,1,0.0,1734
32911,b2943920649,1,0.0,1876
32912,b2943A5b368,1,39980.0,862
32913,b2944862A20,1,31120.0,1604
32914,b29464b925,1,38900.0,1576
32915,b294AA030A5,1,0.0,963
32916,b29548Ab968,1,9525.0,152
32917,b295A52b33,1,10080.0,1428
32918,b2960b4b0A,1,15900.0,1616
32919,b296338bAb2,2,5400.0,2098
32920,b29649b9bA5,3,15400.0,79
32921,b2968A5990,1,0.0,505
32922,b29699b0600,1,0.0,1742
32923,b2980b6AA68,1,4882.5,804
32924,b2990b6bA34,1,0.0,2093
32925,b2992b86268,1,0.0,1735
32926,b299420b9A5,1,4365.0,20
32927,b2996609b0,1,0.0,1195
32928,b29A538b85,1,0.0,986
32929,b29A89AbA0,1,0.0,779
32930,b29A9060,1,0.0,929
32931,b29A980909,1,0.0,966
32932,b29AA056b6,2,25096.5,526
32933,b29Ab9b0634,4,51394.52,639
32934,b29b2A906,2,3300.0,1504
32935,b2A0006303,1,0.0,1828
32936,b2A03A59A8b,1,0.0,971
32937,b2A098b4A04,1,0.0,1798
32938,b2A0b3085,1,0.0,8
32939,b2A288960A,1,0.0,2079
32940,b2A2b4A6A2,1,34230.0,461
32941,b2A349b8A2,1,0.0,114
32942,b2A390366b,1,4860.0,636
32943,b2A40A6605,1,0.0,561
32944,b2A432085A,1,22050.0,271
32945,b2A452b600,1,26945.6,1940
32946,b2A4893428b,1,37718.09,166
32947,b2A5424A620,2,0.0,252
32948,b2A58093A53,1,0.0,574
32949,b2A606A64,1,0.0,1932
32950,b2A630383,1,31184.4,765
32951,b2A638A4b5,1,0.0,1364
32952,b2A68099A20,1,0.0,155
32953,b2A8392b4A,1,0.0,82
32954,b2A8862993,1,24500.0,272
32955,b2A934099,1,0.0,957
32956,b2A94b5829A,1,0.0,929
32957,b2A9645b59,1,0.0,813
32958,b2A96A22A49,3,146730.54,1517
32959,b2A9859AA20,4,0.0,551
32960,b2AA0066334,1,0.0,555
32961,b2AA6528A00,1,0.0,23
32962,b2AA840900,1,34000.0,1556
32963,b2AAAA60644,1,24500.0,276
32964,b2Ab356652,1,3510.0,1853
32965,b2AbAA03,1,0.0,1716
32966,b2b0254b3b,1,0.0,2108
32967,b2b0325693,1,0.0,681
32968,b2b036b9A49,1,0.0,1835
32969,b2b06902A9A,1,0.0,737
32970,b2b09b2966,1,0.0,547
32971,b2b229b5068,1,0.0,931
32972,b2b26b4A053,1,24500.0,246
32973,b2b2AA3669,1,4160.0,1106
32974,b2b34060A59,1,39980.0,1027
32975,b2b383A6549,1,0.0,854
32976,b2b4032658,1,0.0,2057
32977,b2b4259946,1,0.0,882
32978,b2b4609602,1,0.0,555
32979,b2b52254Ab2,2,18810.0,684
32980,b2b549545b,1,34472.0,29
32981,b2b56098b8b,1,3200.0,1891
32982,b2b58A5508b,1,5747.5,231
32983,b2b59b55053,1,0.0,1518
32984,b2b6223b44,1,13566.0,422
32985,b2b6A658b6,1,3738.5,922
32986,b2b6b42bb6,1,4600.0,1525
32987,b2b85636b4,1,0.0,23
32988,b2b86AA660,1,0.0,241
32989,b2b8A63bA49,1,0.0,971
32990,b2b8A688A34,1,23715.0,342
32991,b2b904A6bA,1,0.0,629
32992,b2b95b2952,2,0.0,642
32993,b2b9b9060b,1,29095.5,513
32994,b2bA4034420,1,39980.0,1211
32995,b2bA42b988,1,39980.0,863
32996,b2bA8609A68,1,20900.0,574
32997,b2bb6A6685,1,26690.0,1498
32998,b3008400949,1,38900.0,1637
32999,b30093A8bA5,1,0.0,461
33000,b300b439A9A,1,0.0,90
33001,b30202909,1,0.0,582
33002,b30246bb90,1,0.0,1186
33003,b30252Ab5A,1,0.0,411
33004,b30349243b2,1,20900.0,643
33005,b3035645000,1,0.0,1518
33006,b304328AA8b,1,13000.0,1994
33007,b30439A430,1,35010.0,1468
33008,b304505b02,1,16110.0,14
33009,b304542900,1,0.0,1016
33010,b3048224904,1,0.0,1505
33011,b304A8663A5,1,30072.0,391
33012,b304b350A59,1,0.0,842
33013,b305348635,1,0.0,152
33014,b305585688,1,0.0,1514
33015,b305863b349,1,4500.0,694
33016,b30588A65A,1,29701.4,2122
33017,b3060429A20,1,0.0,1803
33018,b306043bA49,1,0.0,1850
33019,b3080bb2253,2,7610.0,112
33020,b308532925,1,0.0,76
33021,b3086b4983,1,0.0,504
33022,b30888546A5,1,0.0,344
33023,b30906AAA04,1,0.0,2031
33024,b3090840634,5,20970.0,1637
33025,b30922A62A,1,0.0,803
33026,b30996A9A9A,1,0.0,1512
33027,b309b993A34,2,0.0,531
33028,b30b44382A5,1,0.0,1547
33029,b30bb35628b,1,0.0,1736
33030,b3205A9836,3,6500.0,1524
33031,b320A995649,1,0.0,1875
33032,b32242A95b2,1,0.0,853
33033,b32326b889,3,71100.0,1001
33034,b323290945,1,0.0,744
33035,b3248b89b0,1,27000.0,307
33036,b324956602,1,0.0,1875
33037,b3249939A53,1,0.0,971
33038,b325258AA9A,1,0.0,1186
33039,b325343b28,2,23980.0,482
33040,b325406A420,1,0.0,252
33041,b326200823,1,0.0,964
33042,b32626AbAb2,1,0.0,209
33043,b3265500268,2,0.0,1531
33044,b32668b6Ab2,2,0.0,286
33045,b326b45498,2,51467.5,215
33046,b328053b63,1,0.0,81
33047,b32830b6Ab,1,0.0,1513
33048,b328593b92,1,3900.0,2004
33049,b3285b30668,1,0.0,1786
33050,b32923AA004,3,65432.0,295
33051,b32935636,1,18810.0,1086
33052,b329b3058,1,0.0,1112
33053,b32A5A6865,1,20900.0,1197
33054,b32A5b9603,2,0.0,522
33055,b32A662500,1,26000.0,771
33056,b32b2868A00,1,0.0,1925
33057,b32b424008b,1,0.0,1664
33058,b32bb00684,2,2565.0,1979
33059,b32bb908968,1,0.0,412
33060,b330452602,2,29089.0,1877
33061,b3304b66Ab,4,30620.0,520
33062,b3309056b4,1,7380.0,117
33063,b3325465820,1,0.0,1931
33064,b3326950659,1,3712.5,138
33065,b3326A2992,1,0.0,778
33066,b33293bAA53,1,0.0,971
33067,b33339A663,1,0.0,1156
33068,b33340b683,1,0.0,1109
33069,b3335b2960,1,0.0,2057
33070,b333886999A,1,0.0,1370
33071,b333A0b6A2,1,0.0,62
33072,b334056A9A5,1,0.0,630
33073,b334249A0,1,0.0,163
33074,b3345A86A6,1,0.0,15
33075,b3345b8600,1,0.0,1238
33076,b3349349AA,1,0.0,1371
33077,b335669600,1,0.0,85
33078,b3365629904,1,0.0,407
33079,b33658466b,1,0.0,457
33080,b3365b00AA0,1,0.0,2031
33081,b33AA022653,1,0.0,1017
33082,b33b045239A,1,0.0,2094
33083,b33b283849A,1,8720.0,1133
33084,b33b8A0806,1,24400.0,1589
33085,b33bAb939A5,3,2970.0,952
33086,b34005053A5,1,0.0,84
33087,b340402b05,1,0.0,1238
33088,b34043AbA3,1,0.0,1377
33089,b340645b8,1,0.0,615
33090,b340943b06,1,0.0,225
33091,b340963804,1,0.0,866
33092,b3420549Ab2,1,0.0,616
33093,b342553654,1,0.0,289
33094,b342968609,1,0.0,1000
33095,b343084690,2,30620.0,2113
33096,b3432A8646,1,32500.0,680
33097,b3433004b49,1,20900.0,948
33098,b343b65b0A,1,0.0,1742
33099,b3446bbb253,1,0.0,1377
33100,b345946665,1,5355.0,75
33101,b34602b3A00,1,0.0,622
33102,b3460A84,1,0.0,1798
33103,b346430980,1,3780.0,1945
33104,b346532A634,1,0.0,553
33105,b346963b334,2,39980.0,531
33106,b346A5434b,1,0.0,1421
33107,b346b0A4A,1,0.0,586
33108,b346b59680,1,0.0,1678
33109,b34866046,1,39980.0,925
33110,b3489239Ab2,2,5900.0,1842
33111,b348b635A00,1,0.0,1787
33112,b348b953A53,1,0.0,2070
33113,b349206445,2,0.0,336
33114,b349A39b480,1,5605.0,1584
33115,b34A802A204,1,0.0,1992
33116,b34A86Ab38b,1,5865.0,506
33117,b34AbA5b90,1,0.0,803
33118,b34b0082049,1,33200.0,215
33119,b34b0A55A00,1,0.0,1790
33120,b34b2049Ab,1,0.0,1498
33121,b34b20A8A00,1,0.0,1423
33122,b34b225833,1,0.0,72
33123,b34b6b4bA9,1,0.0,264
33124,b34b9b99,2,7470.0,1868
33125,b353333430,1,5500.0,2099
33126,b353386630,1,0.0,798
33127,b354346268b,1,9160.0,2039
33128,b3545b4929,1,0.0,271
33129,b3546A9469A,1,0.0,1463
33130,b354900664,1,0.0,9
33131,b3549959834,1,0.0,1455
33132,b354AA09904,1,0.0,407
33133,b35544A3b04,1,24500.0,114
33134,b35546bb0,1,0.0,1084
33135,b3556A22634,2,0.0,447
33136,b3559482A00,4,2425.0,152
33137,b3562A969b,1,31433.0,217
33138,b3564066A6,1,0.0,635
33139,b3566b05268,1,0.0,590
33140,b356A9b56A5,1,17900.0,1801
33141,b356b582020,1,0.0,1553
33142,b3586960A82,1,0.0,415
33143,b3593Ab6653,1,0.0,807
33144,b35Ab566b8,1,0.0,660
33145,b35b44A4404,1,18900.0,1608
33146,b35b4A20320,1,0.0,562
33147,b35b4A39349,1,0.0,558
33148,b35b6A469b,1,0.0,26
33149,b35b94326b2,1,24500.0,238
33150,b36000836,1,0.0,1534
33151,b36008b643,1,30448.27,111
33152,b3600bAb634,1,0.0,2101
33153,b36044029b2,1,0.0,2092
33154,b3608424920,1,0.0,1215
33155,b3626b395b,1,16150.0,2018
33156,b3629b0bA49,1,0.0,1857
33157,b3632503834,1,20900.0,1072
33158,b363825bbb,1,0.0,2037
33159,b3643b26A04,2,32287.0,1569
33160,b36440b2353,1,34010.0,1601
33161,b364b233668,1,0.0,1785
33162,b3650AA0253,1,0.0,1876
33163,b366095b3b2,2,13850.0,1623
33164,b366668699,1,30620.0,1960
33165,b3680A256A5,1,20900.0,362
33166,b3684496Ab,4,15345.0,533
33167,b3693666A8,2,20089.44,644
33168,b369386643,1,7800.0,2105
33169,b3694452A68,1,0.0,1128
33170,b3695A30253,6,0.0,51
33171,b369b08bA34,1,0.0,1933
33172,b36A02A328,1,0.0,517
33173,b36A666b0A,1,0.0,868
33174,b36Ab8b398b,1,7110.0,805
33175,b36b2440A9A,1,31120.0,1822
33176,b36b99Ab28b,1,0.0,813
33177,b3802806A9,2,0.0,994
33178,b380592696,1,0.0,1373
33179,b3808bb6900,1,0.0,478
33180,b380b96690,1,0.0,720
33181,b382696626,1,26945.6,1902
33182,b3826b5629,1,0.0,286
33183,b382b622034,1,4850.0,18
33184,b3835b36b6,1,0.0,226
33185,b38390A9320,1,0.0,294
33186,b3844055b20,1,0.0,1841
33187,b384680b00,1,0.0,779
33188,b38530A665,1,30620.0,1962
33189,b38558A92b,1,0.0,1423
33190,b3856554b5,1,0.0,1650
33191,b385932495,1,41979.0,383
33192,b38596A9A6,1,0.0,1472
33193,b3864609,3,60292.18,544
33194,b3868b960A,1,18840.0,1778
33195,b3882A284A,1,0.0,1820
33196,b38850b64b,2,37346.0,533
33197,b388834842,1,5200.0,804
33198,b388984909,1,38900.0,1582
33199,b3896004b0,1,36195.0,1898
33200,b3899b803A0,1,15200.0,1639
33201,b389bb49b5,1,0.0,609
33202,b38A309408,2,0.0,1442
33203,b38A5942934,1,35182.4,397
33204,b38A62A3A20,1,0.0,882
33205,b38A66A209A,1,3690.0,1695
33206,b38b634629,1,0.0,1624
33207,b38b826455,1,5225.0,1853
33208,b390606940,1,23275.0,134
33209,b3906b5403,2,0.0,869
33210,b390b8488A,1,0.0,937
33211,b39202A460,1,0.0,1478
33212,b392255452,1,39980.0,691
33213,b3922584b8,1,38780.6,824
33214,b3923354649,1,0.0,820
33215,b393023b0,2,0.0,238
33216,b39392A898b,1,0.0,2043
33217,b393b82b900,1,0.0,586
33218,b3940542b68,1,0.0,1091
33219,b394332454,1,0.0,615
33220,b3950A6548b,1,39980.0,1211
33221,b396566606,1,4400.0,911
33222,b3986232320,1,0.0,1743
33223,b398895b55,1,0.0,576
33224,b398A6A328b,1,0.0,1353
33225,b39933965A,1,0.0,243
33226,b3993b000A5,1,22050.0,34
33227,b39994586A5,1,0.0,460
33228,b399A8bb03,1,33065.0,1500
33229,b39A28060b,6,25650.0,133
33230,b39A2b5948,2,0.0,198
33231,b39A2b86A0,2,0.0,1857
33232,b39A5A49A8b,1,0.0,1548
33233,b39A66923b2,1,5865.0,464
33234,b39A99b650,1,0.0,79
33235,b39b300960,1,39980.0,582
33236,b39b5A093,1,19855.0,321
33237,b3A00994000,1,42764.28,813
33238,b3A05A3860,1,0.0,1555
33239,b3A08022b68,1,67415.97,1983
33240,b3A0890A08b,1,0.0,1112
33241,b3A0980069A,3,0.0,16
33242,b3A26640A68,1,0.0,1360
33243,b3A2A26650,4,26310.21,512
33244,b3A362985,1,0.0,959
33245,b3A3A9265b,4,0.0,510
33246,b3A40804b0,1,0.0,1514
33247,b3A443A442,1,41979.0,595
33248,b3A4A9Ab604,2,74810.0,1562
33249,b3A56582AA5,1,0.0,23
33250,b3A583649b2,1,0.0,1189
33251,b3A5950b6A,1,0.0,79
33252,b3A5b8A39,1,0.0,540
33253,b3A6029668b,2,38300.0,1568
33254,b3A604A5A04,1,0.0,1365
33255,b3A66669A9A,1,7110.0,804
33256,b3A88808A00,1,3900.0,1868
33257,b3A893A66,2,0.0,147
33258,b3A894A3A34,1,0.0,456
33259,b3A9058b3A,1,0.0,2029
33260,b3A92090A20,1,0.0,114
33261,b3A9336642,1,0.0,1015
33262,b3A94999A68,2,41600.0,1874
33263,b3A9824299A,2,6800.0,91
33264,b3A998A629,1,33200.0,208
33265,b3A99A33A34,1,0.0,972
33266,b3AA6A66AA,2,31520.6,1018
33267,b3AA999bb49,2,20220.0,1608
33268,b3AAb358668,1,0.0,1729
33269,b3Ab652300,1,30960.0,91
33270,b3b0053865,1,17925.0,82
33271,b3b0b9b9b0,1,14616.0,889
33272,b3b2229995,1,0.0,1009
33273,b3b2A328604,1,0.0,629
33274,b3b3580688,1,30875.0,1394
33275,b3b39A39AA,1,0.0,376
33276,b3b3AA68Ab,1,4050.0,869
33277,b3b43Ab92A,1,38900.0,1573
33278,b3b45b3b66,1,0.0,1534
33279,b3b509A633,1,29701.4,2100
33280,b3b538AbA2,1,0.0,526
33281,b3b5528AA04,1,0.0,366
33282,b3b5A6496b,1,0.0,1855
33283,b3b62539200,1,16800.0,230
33284,b3b6462929,1,0.0,1722
33285,b3b64965053,2,28648.8,1665
33286,b3b6582665,2,14364.0,94
33287,b3b6663AA8b,1,0.0,1679
33288,b3b66b04400,3,83500.0,370
33289,b3b8563609,2,52958.0,1717
33290,b3b85A80A8b,2,0.0,855
33291,b3b865b92A,1,0.0,1191
33292,b3b94988A9A,1,0.0,218
33293,b3b96A82020,1,26505.0,490
33294,b3b9A2450A5,1,0.0,961
33295,b3b9b88990,1,5000.0,141
33296,b3bA08bb04,1,0.0,2091
33297,b3bA0A05668,1,0.0,285
33298,b3bA22366b,1,32760.0,93
33299,b3bA23A0A53,1,0.0,2112
33300,b3bb020954,2,0.0,952
33301,b3bb05b408b,1,0.0,531
33302,b3bb540A0,1,0.0,2
33303,b3bb906600,1,27885.0,1079
33304,b4004A3A200,1,0.0,2073
33305,b4005806A2,1,22050.0,92
33306,b40082b952,1,0.0,36
33307,b40244b952,1,0.0,2063
33308,b403303652,1,0.0,1542
33309,b4042408249,1,0.0,1549
33310,b4045Ab400,1,4500.0,399
33311,b404bb95b04,1,19855.0,1103
33312,b4050406A6,1,0.0,616
33313,b40504584b,1,0.0,1456
33314,b405055486,2,41780.0,1660
33315,b405590969A,2,8900.0,253
33316,b405A2960,1,0.0,2063
33317,b405A6A324,1,43989.0,240
33318,b4060AAb25,1,17900.0,2067
33319,b4062484234,1,0.0,1821
33320,b406966b09,1,3950.0,656
33321,b406998490,2,0.0,1134
33322,b408284Ab68,1,20900.0,497
33323,b4084A9438b,1,0.0,1498
33324,b4086952b34,1,20900.0,1085
33325,b408b2b4853,1,0.0,129
33326,b408bA935,2,0.0,198
33327,b4090402b,1,13425.0,800
33328,b409b5986,2,0.0,1365
33329,b409b95409,1,0.0,1962
33330,b40A5389b0,1,38100.0,1945
33331,b40A629429,1,0.0,219
33332,b40A6b6699,1,0.0,551
33333,b40A852683,1,31400.0,1479
33334,b40b6b240b,1,4200.0,2016
